trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1287,False,"{'a': 0.6, 'e': 0.07607770704003398}",25,19,13.187745573772666,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.6, 'e': 0.07592570367998178}",35,19,2.9537412113658776,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1289,False,"{'a': 0.6, 'e': 0.07577400402284548}",25,14,16.72258312675497,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.6, 'e': 0.07562260746182634}",25,15,21.04320310580815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.6, 'e': 0.07547151339133784}",20,14,6.022765770264592,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.6, 'e': 0.07532072120700357}",25,7,29.85281544096202,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.6, 'e': 0.07517023030565453}",20,9,-22.244680443398316,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1294,False,"{'a': 0.6, 'e': 0.07502004008532698}",20,16,7.826983987739231,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.6, 'e': 0.07487014994525974}",25,9,-33.899658220641896,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
1296,False,"{'a': 0.6, 'e': 0.07472055928589216}",25,13,26.85256706283423,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.6, 'e': 0.07457126750886131}",20,14,10.425590110394236,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.6, 'e': 0.07442227401699995}",30,18,-16.470567353995843,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1299,False,"{'a': 0.6, 'e': 0.07427357821433388}",20,15,-13.85302835398498,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1300,False,"{'a': 0.6, 'e': 0.0741251795060797}",25,14,3.6160881928706523,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1301,False,"{'a': 0.6, 'e': 0.07397707729864236}",25,15,21.556772866728096,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.6, 'e': 0.0738292709996129}",25,14,20.640920464629897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.6, 'e': 0.07368176001776583}",30,21,16.805474425720877,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.6, 'e': 0.0735345437630571}",30,20,15.588533645985162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.6, 'e': 0.07338762164662144}",30,7,41.58178996129069,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.6, 'e': 0.07324099308077024}",25,13,21.64969342660364,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.6, 'e': 0.07309465747898901}",20,0,35.920946569416294,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1308,False,"{'a': 0.6, 'e': 0.07294861425593517}",30,16,-25.143343459844495,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1309,False,"{'a': 0.6, 'e': 0.07280286282743559}",25,12,15.433975481950316,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1310,False,"{'a': 0.6, 'e': 0.07265740261048442}",20,11,17.151723562411394,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.6, 'e': 0.07251223302324053}",20,12,14.782824656007262,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.6, 'e': 0.07236735348502546}",30,20,20.76435362934434,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.6, 'e': 0.07222276341632078}",30,17,25.543870139754265,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.6, 'e': 0.0720784622387661}",25,13,23.7913151510188,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.6, 'e': 0.07193444937515645}",20,12,15.834570242579392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.6, 'e': 0.07179072424944025}",20,15,7.5749699887729065,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.6, 'e': 0.07164728628671672}",20,14,12.206236940217435,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.6, 'e': 0.0715041349132339}",20,12,16.627145916647315,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.6, 'e': 0.07136126955638605}",25,13,20.137940145190885,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.6, 'e': 0.0712186896447116}",30,20,16.24953000826362,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.6, 'e': 0.07107639460789066}",25,18,14.212732407712757,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.6, 'e': 0.07093438387674295}",20,11,16.155518505986812,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.6, 'e': 0.0707926568832253}",20,9,18.64901697692094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.6, 'e': 0.0706512130604296}",25,8,-10.212364786145033,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
1325,False,"{'a': 0.6, 'e': 0.0705100518425803}",20,3,31.55217452713147,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.6, 'e': 0.07036917266503243}",25,11,12.548252523883113,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1327,False,"{'a': 0.6, 'e': 0.07022857496426901}",35,25,-10.624625624228774,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1328,False,"{'a': 0.6, 'e': 0.07008825817789911}",20,13,14.303007262402343,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.6, 'e': 0.06994822174465536}",25,8,31.2722017120626,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.6, 'e': 0.06980846510439187}",20,15,10.84934596402646,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.6, 'e': 0.06966898769808184}",25,15,7.545972194712204,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.6, 'e': 0.06952978896781553}",30,12,31.397060934137368,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.6, 'e': 0.06939086835679777}",35,8,39.847770015160656,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.6, 'e': 0.069252225309346}",20,13,14.65122919038661,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.6, 'e': 0.06911385927088774}",30,15,25.094641317035556,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.6, 'e': 0.06897576968795878}",25,11,25.22192263416472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.6, 'e': 0.06883795600820049}",25,15,7.079438617750178,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.6, 'e': 0.06870041768035806}",30,19,21.16013572158122,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.6, 'e': 0.06856315415427791}",20,16,5.576908605090349,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.6, 'e': 0.06842616488090583}",25,13,21.557717984063892,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.6, 'e': 0.06828944931228448}",20,11,14.800577056602501,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.6, 'e': 0.06815300690155146}",20,6,19.873146508922147,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.6, 'e': 0.06801683710293688}",25,14,18.28411422686681,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.6, 'e': 0.06788093937176144}",30,17,14.212445570311345,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1345,False,"{'a': 0.6, 'e': 0.06774531316443397}",25,3,26.883681187599176,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1346,False,"{'a': 0.6, 'e': 0.0676099579384495}",20,2,29.043316340647678,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.6, 'e': 0.0674748731523869}",30,16,24.633882915259388,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.6, 'e': 0.06734005826590692}",20,8,19.0447864763442,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.6, 'e': 0.06720551273974976}",30,8,41.3395588547548,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.6, 'e': 0.06707123603573319}",20,11,18.153984829918425,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.6, 'e': 0.06693722761675015}",20,9,17.17049018828191,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.6, 'e': 0.06680348694676687}",20,10,6.593691400395968,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.6, 'e': 0.06667001349082043}",25,11,23.546583444920095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.6, 'e': 0.06653680671501686}",20,12,17.163770633865944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.6, 'e': 0.06640386608652883}",25,16,16.350561178245826,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.6, 'e': 0.06627119107359372}",20,14,12.145739383045346,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.6, 'e': 0.06613878114551125}",20,9,20.380786607588675,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.6, 'e': 0.06600663577264156}",25,18,14.076816022167614,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.6, 'e': 0.06587475442640295}",20,10,18.143292941554552,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.6, 'e': 0.0657431365792699}",30,13,16.370657097457524,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1361,False,"{'a': 0.6, 'e': 0.0656117817047708}",20,8,21.62272065377383,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.6, 'e': 0.06548068927748603}",20,9,-37.46298163991995,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1363,False,"{'a': 0.6, 'e': 0.06534985877304565}",20,13,-9.274586695350077,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1364,False,"{'a': 0.6, 'e': 0.06521928966812753}",25,11,24.852490373596453,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.6, 'e': 0.065088981440455}",20,11,16.41343750294877,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.6, 'e': 0.06495893356879505}",25,10,22.17791637938236,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.6, 'e': 0.06482914553295596}",25,18,13.397724853291262,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.6, 'e': 0.06469961681378547}",25,15,18.418190776147807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.6, 'e': 0.06457034689316847}",20,9,22.426583907830054,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.6, 'e': 0.06444133525402518}",30,11,23.93233555048781,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.6, 'e': 0.06431258138030878}",25,7,33.67073245655075,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.6, 'e': 0.06418408475700368}",35,26,15.851691095444943,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.6, 'e': 0.06405584487012317}",20,16,10.4582314351118,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.6, 'e': 0.06392786120670757}",30,10,-12.80056336956911,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
1375,False,"{'a': 0.6, 'e': 0.063800133254822}",20,0,32.46267365333355,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1376,False,"{'a': 0.6, 'e': 0.06367266050355457}",20,8,17.171540745478396,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.6, 'e': 0.063545442443014}",30,12,30.46334201466243,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.6, 'e': 0.06341847856432796}",20,9,9.674243921159587,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1379,False,"{'a': 0.6, 'e': 0.0632917683596407}",30,19,11.532802457122484,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.6, 'e': 0.06316531132211131}",20,16,8.326036679632555,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.6, 'e': 0.0630391069459114}",20,15,9.83661833925021,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.6, 'e': 0.06291315472622334}",25,0,30.035001911409868,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1383,False,"{'a': 0.6, 'e': 0.06278745415923806}",30,19,21.389543676007246,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.6, 'e': 0.06266200474215315}",20,14,12.82848940049973,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.6, 'e': 0.06253680597317074}",20,3,27.579756227895697,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.6, 'e': 0.06241185735149562}",35,14,18.900483139309035,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
1387,False,"{'a': 0.6, 'e': 0.0622871583773331}",25,19,7.288194121300629,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.6, 'e': 0.062162708551887165}",25,14,9.504285591950094,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.6, 'e': 0.06203850737735829}",25,16,16.580517588197942,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.6, 'e': 0.061914554356941674}",20,12,-23.000060200690662,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1391,False,"{'a': 0.6, 'e': 0.061790848994825016}",20,15,12.03883181298731,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.6, 'e': 0.061667390796186744}",20,9,25.40461274771284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.6, 'e': 0.06154417926719386}",20,7,24.246769865646705,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.6, 'e': 0.06142121391500013}",25,15,4.1811012083712225,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1395,False,"{'a': 0.6, 'e': 0.061298494247743925}",30,18,19.67602440767104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.6, 'e': 0.06117601977454647}",30,13,27.530155003712043,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.6, 'e': 0.06105379000550965}",20,8,-35.786756413365715,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1398,False,"{'a': 0.6, 'e': 0.06093180445171429}",20,12,12.872629377470638,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.6, 'e': 0.06081006262521795}",25,11,28.716239606078894,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.6, 'e': 0.06068856403905322}",30,16,25.35010824271027,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.6, 'e': 0.060567308207225536}",20,9,21.185835903531004,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.6, 'e': 0.06044629464471146}",25,14,24.447331399106847,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.6, 'e': 0.06032552286745654}",25,11,24.340580265883823,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.6, 'e': 0.06020499239237354}",30,16,23.521335153729318,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.6, 'e': 0.06008470273734036}",25,10,12.357249318875713,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1406,False,"{'a': 0.6, 'e': 0.05996465342119827}",25,11,24.5163193403863,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.6, 'e': 0.059844843963749825}",20,3,30.81734147418419,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.6, 'e': 0.05972527388575699}",25,13,25.83831364798832,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.6, 'e': 0.05960594270893937}",25,13,19.451685191846163,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.6, 'e': 0.05948684995597202}",25,8,28.751696324749986,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.6, 'e': 0.05936799515048385}",35,15,32.77508157953618,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.6, 'e': 0.0592493778170554}",25,15,22.12831916860901,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.6, 'e': 0.05913099748121725}",20,16,4.698318311077338,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.6, 'e': 0.05901285366944784}",25,10,21.27567424449696,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.6, 'e': 0.05889494590917182}",25,13,22.642267551560657,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.6, 'e': 0.058777273728757934}",25,15,18.67968326078645,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.6, 'e': 0.05865983665751736}",35,24,15.301951137306759,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.6, 'e': 0.0585426342257016}",25,14,6.6587448449978455,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1419,False,"{'a': 0.6, 'e': 0.05842566596450083}",25,18,15.462419534536053,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.6, 'e': 0.05830893140604179}",30,20,9.074614082198929,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.6, 'e': 0.05819243008338615}",35,25,22.279392438593888,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.6, 'e': 0.0580761615305284}",20,7,21.64870804233733,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.6, 'e': 0.057960125282394234}",25,10,21.276531929815835,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.6, 'e': 0.057844320874838456}",20,7,26.723608759372848,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.6, 'e': 0.05772874784464333}",25,17,1.6584059152379935,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1426,False,"{'a': 0.6, 'e': 0.05761340572951652}",25,11,20.924517356626012,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.6, 'e': 0.057498294068089484}",25,17,14.97188341128916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.6, 'e': 0.05738341239991535}",25,14,22.99117435243285,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.6, 'e': 0.05726876026546736}",20,12,15.309419706157463,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.6, 'e': 0.05715433720613676}",20,12,16.437750161482334,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.6, 'e': 0.057040142764231215}",20,10,19.14902084629391,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.6, 'e': 0.056926176482972754}",25,2,37.13920699015495,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.6, 'e': 0.056812437906496156}",25,18,11.485522596903463,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.6, 'e': 0.0566989265798469}",20,11,5.025541734335677,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.6, 'e': 0.056585642048979604}",25,13,20.432270909954838,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.6, 'e': 0.05647258386075591}",25,4,36.59637615885063,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.6, 'e': 0.05635975156294299}",20,5,25.39651362563199,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.6, 'e': 0.05624714470421144}",30,12,35.374302093617395,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.6, 'e': 0.056134762834133725}",20,8,20.86124848644026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.6, 'e': 0.05602260550318217}",35,22,21.81961233928616,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.6, 'e': 0.055910672262727355}",20,11,15.991177658264755,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.6, 'e': 0.05579896266503611}",20,12,17.585996067500858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.6, 'e': 0.05568747626326995}",20,14,10.995884224714619,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.6, 'e': 0.05557621261148306}",20,11,16.871517427938123,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.6, 'e': 0.05546517126462075}",20,0,28.845143268392658,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1446,False,"{'a': 0.6, 'e': 0.05535435177851743}",20,10,18.43672348564591,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.6, 'e': 0.055243753709895045}",25,16,19.008697973937608,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.6, 'e': 0.05513337661636114}",35,18,29.31011646565492,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.6, 'e': 0.05502322005640723}",20,12,12.61677090890873,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.6, 'e': 0.05491328358940689}",20,2,31.296708663118345,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.6, 'e': 0.054803566775614154}",25,9,30.71516280382172,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.6, 'e': 0.05469406917616156}",20,10,-21.638564848920886,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1453,False,"{'a': 0.6, 'e': 0.054584790353058625}",25,10,24.210286090253078,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.6, 'e': 0.05447572986918986}",20,16,7.545055683687132,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.6, 'e': 0.05436688728831322}",20,16,5.9754003019417405,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.6, 'e': 0.05425826217505821}",20,9,20.56086758001681,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.6, 'e': 0.05414985409492427}",25,5,35.35627658494926,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.6, 'e': 0.054041662614278875}",25,12,22.140969431652014,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.6, 'e': 0.05393368730035602}",20,13,13.662178944424506,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.6, 'e': 0.05382592772125425}",30,6,30.67390891688849,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.6, 'e': 0.053718383445935165}",20,16,7.468958016058512,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.6, 'e': 0.053611054044221465}",20,9,0.17398901625447083,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1463,False,"{'a': 0.6, 'e': 0.05350393908679544}",30,7,32.1263446635296,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.6, 'e': 0.053397038145197084}",25,15,16.528744207056896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.6, 'e': 0.053290350791822524}",30,5,45.15845588357658,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.6, 'e': 0.05318387659992216}",25,15,10.860039680738927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.6, 'e': 0.053077615143599134}",25,7,34.62963231043549,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.6, 'e': 0.052971565997807425}",30,18,20.238141494169007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.6, 'e': 0.05286572873835037}",30,4,21.160998986431792,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
